,IDs,Primary Emotion,Emotion Class,N_words,V_words,V_lemma,syl,word_long,word_long_pr,ASW,ACW,lemma_long,lemma_long_pr,TTR_word,TTR_lemma,YuleK_word,YuleI_word,YuleK_lemma,YuleI_lemma
2287,0107604391_00__00-channel-0-number-016_61090,В,10,7,6,6,13,2,0.3333333333333333,2.1666666666666665,6.0,2,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0
2288,0107604391_01__00-channel-0-number-001_15680,В,10,7,7,7,15,0,0.0,2.142857142857143,4.714285714285714,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2289,0107604751_01__00-channel-0-number-061_222360,В,10,10,9,9,15,0,0.0,1.5,3.1,0,0.0,0.9,0.9,370.3703703703704,27.0,370.3703703703704,27.0
2290,0107604751_01__00-channel-0-number-081_307270,В,10,6,5,5,12,1,0.2,2.4,5.2,1,0.2,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
2291,0107604751_01__00-channel-0-number-082_310650,В,10,4,4,4,4,0,0.0,1.0,2.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2292,0107604751_01__00-channel-0-number-090_337230,В,10,11,9,8,12,0,0.0,1.2,3.2,0,0.0,0.8181818181818182,0.7272727272727273,370.3703703703704,27.0,937.5,10.666666666666666
2293,0107604751_01__00-channel-0-number-099_370340,В,10,6,6,5,10,0,0.0,1.6666666666666667,3.0,0,0.0,1.0,0.8333333333333334,0.0,0.0,1200.0,8.333333333333334
2294,0107604751_01__00-channel-0-number-103_388610,В,10,13,8,8,17,0,0.0,1.4166666666666667,2.9166666666666665,0,0.0,0.6153846153846154,0.6153846153846154,2500.0,4.0,2500.0,4.0
2295,0107605031_00__00-channel-0-number-020_120480,В,10,5,5,5,12,1,0.2,2.4,5.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2296,0107605671_00__00-channel-0-number-001_4500,В,10,5,5,5,9,0,0.0,1.8,3.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2297,0107605671_00__00-channel-0-number-002_7720,В,10,4,4,4,10,0,0.0,2.5,5.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2298,0107605671_00__00-channel-0-number-003_10540,В,10,7,7,7,14,0,0.0,2.0,5.571428571428571,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2299,0107605671_00__00-channel-0-number-007_26520,В,10,6,6,6,14,2,0.3333333333333333,2.3333333333333335,5.333333333333333,2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
2300,0107605671_00__00-channel-0-number-013_39210,В,10,5,4,4,10,0,0.0,2.0,5.4,0,0.0,0.8,0.8,1875.0,5.333333333333333,1875.0,5.333333333333333
2301,0107605671_00__00-channel-0-number-014_42530,В,10,4,4,4,5,0,0.0,1.25,2.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2302,0107605671_01__00-channel-0-number-002_10350,В,10,5,5,5,9,1,0.2,1.8,3.6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2303,0107605671_01__00-channel-0-number-003_12380,В,10,7,7,7,10,0,0.0,1.4285714285714286,3.2857142857142856,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2304,0107605701_00__00-channel-0-number-001_2690,В,10,6,6,6,13,0,0.0,2.1666666666666665,5.666666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2305,0107605701_00__00-channel-0-number-004_15480,В,10,6,6,6,11,1,0.16666666666666666,1.8333333333333333,4.333333333333333,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2306,0107605701_00__00-channel-0-number-009_30720,В,10,8,8,8,12,1,0.125,1.5,3.25,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
2307,0107605711_00__00-channel-0-number-008_27230,В,10,15,13,12,27,0,0.0,1.9285714285714286,4.357142857142857,0,0.0,0.8666666666666667,0.8,177.51479289940826,56.333333333333336,416.6666666666667,24.0
2308,0107605731_01__00-channel-0-number-009_46360,В,10,8,7,7,16,1,0.125,2.0,4.25,1,0.125,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2309,0107605731_01__00-channel-0-number-039_211220,В,10,4,4,4,7,0,0.0,1.75,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2310,0107605731_01__00-channel-0-number-045_227230,В,10,4,4,4,8,0,0.0,2.0,5.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2311,0107606061_00__00-channel-0-number-001_5780,В,10,8,8,8,20,2,0.25,2.5,6.0,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
2312,0107606121_01__00-channel-0-number-011_33880,В,10,8,6,6,13,0,0.0,1.625,4.5,0,0.0,0.75,0.75,1666.6666666666667,6.0,1666.6666666666667,6.0
2313,0107606191_00__00-channel-0-number-004_10330,В,10,4,4,4,4,0,0.0,1.0,2.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2314,0107606191_01__00-channel-0-number-002_3320,В,10,13,11,11,22,1,0.07692307692307693,1.6923076923076923,3.3076923076923075,1,0.07692307692307693,0.8461538461538461,0.8461538461538461,495.8677685950413,20.166666666666668,495.8677685950413,20.166666666666668
2315,0107606191_01__00-channel-0-number-003_8630,В,10,6,6,6,15,1,0.16666666666666666,2.5,5.166666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2316,0107606231_01__00-channel-0-number-002_6680,В,10,9,9,9,23,1,0.1111111111111111,2.5555555555555554,5.444444444444445,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2317,0107606231_01__00-channel-0-number-003_10450,В,10,9,9,9,16,0,0.0,1.7777777777777777,3.6666666666666665,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2318,0107606231_01__00-channel-0-number-004_13430,В,10,7,7,7,16,1,0.14285714285714285,2.2857142857142856,4.714285714285714,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2319,0107606231_01__00-channel-0-number-017_80670,В,10,13,13,12,28,1,0.07692307692307693,2.1538461538461537,4.384615384615385,0,0.0,1.0,0.9230769230769231,0.0,0.0,208.33333333333334,48.0
2320,0107606231_01__00-channel-0-number-018_84480,В,10,7,7,7,15,1,0.14285714285714285,2.142857142857143,4.857142857142857,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2321,0107606371_01__00-channel-0-number-003_10010,В,10,6,6,6,15,1,0.16666666666666666,2.5,4.666666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2322,0107606371_01__00-channel-0-number-004_12890,В,10,7,6,6,11,0,0.0,1.8333333333333333,4.666666666666667,0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0
2323,0107606371_01__00-channel-0-number-006_19720,В,10,5,5,5,14,2,0.4,2.8,5.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2324,0107606371_01__00-channel-0-number-010_32970,В,10,16,15,15,30,1,0.0625,1.875,4.75,1,0.0625,0.9375,0.9375,133.33333333333334,75.0,133.33333333333334,75.0
2325,0107606781_00__00-channel-0-number-011_37700,В,10,9,9,9,17,1,0.1111111111111111,1.8888888888888888,4.777777777777778,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2326,0107606781_00__00-channel-0-number-012_41370,В,10,11,11,10,22,0,0.0,2.0,4.0,0,0.0,1.0,0.9090909090909091,0.0,0.0,300.0,33.333333333333336
2327,0107606781_00__00-channel-0-number-019_64780,В,10,5,4,4,8,0,0.0,2.0,4.0,0,0.0,0.8,0.8,0.0,0.0,0.0,0.0
2328,0107606781_00__00-channel-0-number-020_67220,В,10,8,7,6,12,0,0.0,1.5,3.125,0,0.0,0.875,0.75,612.2448979591837,16.333333333333332,2222.222222222222,4.5
2329,0107606781_00__00-channel-0-number-021_70090,В,10,7,7,7,15,1,0.14285714285714285,2.142857142857143,4.857142857142857,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2330,0107606781_00__00-channel-0-number-023_76270,В,10,8,8,8,13,0,0.0,1.625,4.125,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2331,0107606781_00__00-channel-0-number-025_84160,В,10,15,12,12,29,2,0.13333333333333333,1.9333333333333333,4.466666666666667,2,0.13333333333333333,0.8,0.8,763.8888888888888,13.090909090909092,763.8888888888888,13.090909090909092
2332,0107606781_00__00-channel-0-number-026_89760,В,10,8,7,7,15,1,0.125,1.875,3.875,1,0.125,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2333,0107606781_00__00-channel-0-number-029_114970,В,10,9,5,5,9,0,0.0,1.0,2.6666666666666665,0,0.0,0.5555555555555556,0.5555555555555556,4800.0,2.0833333333333335,4800.0,2.0833333333333335
2334,0107606781_00__00-channel-0-number-030_118270,В,10,7,7,7,12,0,0.0,1.7142857142857142,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2335,0107606781_00__00-channel-0-number-031_121180,В,10,9,9,8,22,2,0.2222222222222222,2.4444444444444446,5.555555555555555,2,0.2222222222222222,1.0,0.8888888888888888,0.0,0.0,468.75,21.333333333333332
2336,0107606781_00__00-channel-0-number-032_124440,В,10,8,6,6,13,0,0.0,1.625,3.5,0,0.0,0.75,0.75,1666.6666666666667,6.0,1666.6666666666667,6.0
2337,0107606831_00__00-channel-0-number-013_42310,В,10,12,8,8,22,0,0.0,2.2,5.1,0,0.0,0.6666666666666666,0.6666666666666666,1250.0,8.0,1250.0,8.0
2338,0107606861_01__00-channel-0-number-003_10350,В,10,4,4,4,8,0,0.0,2.0,4.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2339,0107606861_01__00-channel-0-number-004_13010,В,10,6,6,6,11,0,0.0,1.8333333333333333,4.833333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2340,0107606861_01__00-channel-0-number-006_19810,В,10,8,8,8,17,1,0.125,2.125,4.5,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
2341,0107606931_01__00-channel-0-number-012_54590,В,10,7,5,5,15,1,0.14285714285714285,2.142857142857143,3.857142857142857,1,0.14285714285714285,0.7142857142857143,0.7142857142857143,2400.0,4.166666666666667,2400.0,4.166666666666667
2342,0107606931_01__00-channel-0-number-020_85220,В,10,4,2,2,6,0,0.0,1.5,2.5,0,0.0,0.5,0.5,15000.0,0.6666666666666666,15000.0,0.6666666666666666
2343,0107606931_01__00-channel-0-number-021_87750,В,10,7,5,5,18,3,0.42857142857142855,2.5714285714285716,6.142857142857143,3,0.42857142857142855,0.7142857142857143,0.7142857142857143,3200.0,3.125,3200.0,3.125
2344,0107606931_01__00-channel-0-number-022_92900,В,10,4,4,4,10,0,0.0,2.5,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2345,0107606931_01__00-channel-0-number-024_98830,В,10,5,5,5,9,0,0.0,1.8,3.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2346,0107606931_01__00-channel-0-number-025_102250,В,10,10,9,9,16,0,0.0,1.7777777777777777,4.888888888888889,0,0.0,0.9,0.9,0.0,0.0,0.0,0.0
2347,0107606931_01__00-channel-0-number-026_108430,В,10,9,6,6,20,2,0.2222222222222222,2.2222222222222223,4.333333333333333,2,0.2222222222222222,0.6666666666666666,0.6666666666666666,3055.555555555555,3.272727272727273,3055.555555555555,3.272727272727273
2348,0107606931_01__00-channel-0-number-031_125440,В,10,6,6,6,12,1,0.16666666666666666,2.0,5.833333333333333,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2349,0107606991_00__00-channel-0-number-002_5490,В,10,4,4,4,12,2,0.5,3.0,7.25,2,0.5,1.0,1.0,0.0,0.0,0.0,0.0
2350,0107606991_00__00-channel-0-number-003_7870,В,10,12,11,10,20,0,0.0,1.6666666666666667,4.25,0,0.0,0.9166666666666666,0.8333333333333334,247.93388429752065,40.333333333333336,600.0,16.666666666666668
2351,0107606991_01__00-channel-0-number-002_4430,В,10,4,4,4,10,1,0.25,2.5,6.75,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2352,0107607141_01__00-channel-0-number-001_2550,В,10,8,8,8,16,0,0.0,2.0,4.875,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2353,0107609101_00__00-channel-0-number-000_2560,В,10,15,15,15,31,3,0.2,2.066666666666667,5.333333333333333,2,0.13333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
2354,0107609101_00__00-channel-0-number-001_7010,В,10,13,11,11,24,0,0.0,1.8461538461538463,4.769230769230769,0,0.0,0.8461538461538461,0.8461538461538461,495.8677685950413,20.166666666666668,495.8677685950413,20.166666666666668
2355,0107609101_00__00-channel-0-number-003_14510,В,10,5,5,5,13,1,0.2,2.6,8.0,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2356,0107609101_01__00-channel-0-number-000_3120,В,10,10,8,8,22,2,0.2,2.2,5.5,1,0.1,0.8,0.8,1250.0,8.0,1250.0,8.0
2357,0107609101_01__00-channel-0-number-002_8440,В,10,8,8,8,18,2,0.25,2.25,5.875,2,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2358,0107609101_01__00-channel-0-number-003_11430,В,10,14,14,13,22,0,0.0,1.5714285714285714,3.5714285714285716,0,0.0,1.0,0.9285714285714286,0.0,0.0,177.51479289940826,56.333333333333336
2359,0107609101_01__00-channel-0-number-004_14920,В,10,10,8,8,15,0,0.0,1.6666666666666667,4.333333333333333,0,0.0,0.8,0.8,468.75,21.333333333333332,468.75,21.333333333333332
2360,0107609101_01__00-channel-0-number-005_17400,В,10,6,6,6,10,0,0.0,1.6666666666666667,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2361,0107609101_01__00-channel-0-number-007_26480,В,10,5,5,5,13,1,0.2,2.6,8.0,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2362,0107609101_01__00-channel-0-number-008_30620,В,10,6,6,6,15,1,0.16666666666666666,2.5,6.333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2363,0107609101_01__00-channel-0-number-012_57860,В,10,9,8,8,13,0,0.0,1.4444444444444444,3.6666666666666665,0,0.0,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
2364,0107609101_01__00-channel-0-number-013_60590,В,10,8,6,5,9,0,0.0,1.125,2.625,0,0.0,0.75,0.625,1666.6666666666667,6.0,4400.0,2.272727272727273
2365,0107609101_01__00-channel-0-number-014_63310,В,10,12,11,11,25,2,0.16666666666666666,2.0833333333333335,4.0,2,0.16666666666666666,0.9166666666666666,0.9166666666666666,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
2366,0107609101_01__00-channel-0-number-017_75820,В,10,8,6,6,14,1,0.16666666666666666,2.3333333333333335,4.5,1,0.16666666666666666,0.75,0.75,0.0,0.0,0.0,0.0
2367,0107609101_01__00-channel-0-number-018_78880,В,10,6,5,5,7,0,0.0,1.1666666666666667,2.5,0,0.0,0.8333333333333334,0.8333333333333334,1200.0,8.333333333333334,1200.0,8.333333333333334
2368,0107609101_01__00-channel-0-number-019_81800,В,10,4,4,4,5,0,0.0,1.25,3.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2369,0107609101_01__00-channel-0-number-022_110190,В,10,7,7,7,14,1,0.14285714285714285,2.0,5.571428571428571,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2370,0107609101_01__00-channel-0-number-023_119790,В,10,12,11,11,16,1,0.08333333333333333,1.3333333333333333,3.0833333333333335,1,0.08333333333333333,0.9166666666666666,0.9166666666666666,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
2371,0107609101_01__00-channel-0-number-025_124980,В,10,11,10,10,22,0,0.0,2.0,3.909090909090909,0,0.0,0.9090909090909091,0.9090909090909091,300.0,33.333333333333336,300.0,33.333333333333336
2372,0107609521_00__00-channel-0-number-002_6430,В,10,4,4,4,7,0,0.0,1.75,7.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2373,0107609521_00__00-channel-0-number-004_9380,В,10,4,4,4,11,0,0.0,2.75,7.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2374,0107609521_00__00-channel-0-number-007_22560,В,10,19,13,13,34,3,0.1875,2.125,4.625,2,0.125,0.6842105263157895,0.6842105263157895,532.5443786982248,18.77777777777778,532.5443786982248,18.77777777777778
2375,0107609521_01__00-channel-0-number-004_15870,В,10,13,12,12,19,0,0.0,1.4615384615384615,3.769230769230769,0,0.0,0.9230769230769231,0.9230769230769231,208.33333333333334,48.0,208.33333333333334,48.0
2376,0107609521_01__00-channel-0-number-005_19660,В,10,11,11,11,32,4,0.36363636363636365,2.909090909090909,6.454545454545454,3,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0
2377,0107610191_01__00-channel-0-number-002_3350,В,10,10,10,10,18,0,0.0,1.8,4.9,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2378,0107610191_01__00-channel-0-number-011_46950,В,10,10,10,10,20,0,0.0,2.0,5.1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2379,0107610191_01__00-channel-0-number-012_50720,В,10,4,4,4,6,0,0.0,1.5,3.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2380,0107610191_01__00-channel-0-number-013_52390,В,10,7,7,7,14,1,0.14285714285714285,2.0,5.285714285714286,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2381,0107610191_01__00-channel-0-number-014_56820,В,10,8,6,6,21,3,0.375,2.625,5.5,2,0.25,0.75,0.75,1666.6666666666667,6.0,1666.6666666666667,6.0
2382,0107610271_01__00-channel-0-number-001_3940,В,10,4,4,4,8,0,0.0,2.0,4.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2383,0107610271_01__00-channel-0-number-003_9210,В,10,8,7,6,13,0,0.0,1.625,3.75,0,0.0,0.875,0.75,612.2448979591837,16.333333333333332,1666.6666666666667,6.0
2384,0107610271_01__00-channel-0-number-004_12740,В,10,6,6,6,10,0,0.0,1.6666666666666667,3.8333333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2385,0107610271_01__00-channel-0-number-005_15530,В,10,9,9,9,18,1,0.1111111111111111,2.0,4.555555555555555,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2386,0107610271_01__00-channel-0-number-014_47980,В,10,4,4,4,11,1,0.25,2.75,7.0,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2387,0107610271_01__00-channel-0-number-015_50540,В,10,6,6,6,9,0,0.0,1.5,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2388,0107610861_01__00-channel-0-number-001_3690,В,10,8,8,8,17,0,0.0,2.125,5.875,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2389,0107611321_00__00-channel-0-number-004_6750,В,10,8,8,8,10,0,0.0,1.25,3.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2390,0107611321_00__00-channel-0-number-005_9620,В,10,5,5,5,11,0,0.0,2.2,5.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2391,0107611321_00__00-channel-0-number-006_12620,В,10,11,9,9,22,1,0.09090909090909091,2.0,3.909090909090909,0,0.0,0.8181818181818182,0.8181818181818182,740.7407407407408,13.5,740.7407407407408,13.5
2392,0107611321_00__00-channel-0-number-007_16640,В,10,7,7,7,18,2,0.2857142857142857,2.5714285714285716,5.428571428571429,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
2393,0107611321_00__00-channel-0-number-010_29520,В,10,5,4,4,7,0,0.0,1.4,3.2,0,0.0,0.8,0.8,1875.0,5.333333333333333,1875.0,5.333333333333333
2394,0107621141_00__00-channel-0-number-001_2300,В,10,8,8,8,18,0,0.0,2.25,5.875,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2395,0107621141_00__00-channel-0-number-003_10620,В,10,7,7,7,16,1,0.14285714285714285,2.2857142857142856,6.285714285714286,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2396,0107621141_00__00-channel-0-number-005_17690,В,10,6,6,6,16,1,0.16666666666666666,2.6666666666666665,6.833333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2397,0107621141_01__00-channel-0-number-003_8510,В,10,4,4,4,8,1,0.25,2.0,5.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2398,0107621141_01__00-channel-0-number-014_37800,В,10,7,7,7,13,0,0.0,1.8571428571428572,4.857142857142857,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2399,0107621511_00__00-channel-0-number-000_3340,В,10,4,4,4,9,0,0.0,2.25,6.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2400,0107621511_00__00-channel-0-number-002_9850,В,10,5,5,5,14,1,0.2,2.8,8.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2401,0107621511_01__00-channel-0-number-003_14240,В,10,5,5,5,10,0,0.0,2.0,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2402,0107621511_01__00-channel-0-number-007_28430,В,10,5,5,5,10,0,0.0,2.0,5.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2403,0107621511_01__00-channel-0-number-015_56010,В,10,6,6,6,12,1,0.16666666666666666,2.0,5.0,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2404,0107621511_01__00-channel-0-number-017_61750,В,10,5,5,5,14,1,0.2,2.8,7.2,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2405,0107621611_00__00-channel-0-number-001_2880,В,10,11,8,8,35,4,0.36363636363636365,3.1818181818181817,8.727272727272727,3,0.2727272727272727,0.7272727272727273,0.7272727272727273,1406.25,7.111111111111111,1406.25,7.111111111111111
2406,0107621611_00__00-channel-0-number-004_13020,В,10,6,6,6,16,1,0.16666666666666666,2.6666666666666665,8.666666666666666,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2407,0107621611_01__00-channel-0-number-001_3560,В,10,9,9,9,25,3,0.3333333333333333,2.7777777777777777,6.888888888888889,2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0
2408,0107621611_01__00-channel-0-number-005_16860,В,10,5,5,5,16,2,0.4,3.2,7.2,2,0.4,1.0,1.0,0.0,0.0,0.0,0.0
2409,0107621611_01__00-channel-0-number-007_22120,В,10,6,6,6,15,1,0.16666666666666666,2.5,5.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2410,0107621611_01__00-channel-0-number-010_31130,В,10,6,6,6,17,2,0.3333333333333333,2.8333333333333335,6.166666666666667,2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
2411,0107621721_00__00-channel-0-number-001_3690,В,10,5,5,5,10,1,0.2,2.0,5.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2412,0107621721_00__00-channel-0-number-002_5690,В,10,5,5,5,18,2,0.4,3.6,7.8,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2413,0107621721_00__00-channel-0-number-007_20390,В,10,4,4,4,6,0,0.0,1.5,3.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2414,0107623281_00__00-channel-0-number-058_188320,В,10,5,5,5,11,0,0.0,2.2,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2415,0107623471_00__00-channel-0-number-001_4880,В,10,8,7,7,19,2,0.2857142857142857,2.7142857142857144,7.285714285714286,2,0.2857142857142857,0.875,0.875,0.0,0.0,0.0,0.0
2416,0107623471_00__00-channel-0-number-004_21260,В,10,10,9,8,19,1,0.1,1.9,4.3,1,0.1,0.9,0.8,370.3703703703704,27.0,1250.0,8.0
2417,0107623471_00__00-channel-0-number-007_28560,В,10,6,5,5,9,0,0.0,1.8,4.4,0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
2418,0107624881_00__00-channel-0-number-002_7320,В,10,8,8,8,14,0,0.0,1.75,4.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2419,0107624881_00__00-channel-0-number-005_17930,В,10,7,7,7,19,2,0.2857142857142857,2.7142857142857144,7.714285714285714,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
2420,0107624881_01__00-channel-0-number-001_5450,В,10,9,9,9,19,0,0.0,2.111111111111111,5.111111111111111,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2421,0107626381_00__00-channel-0-number-001_3260,В,10,5,5,5,13,1,0.2,2.6,6.2,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2422,0107626381_00__00-channel-0-number-002_5970,В,10,8,8,8,15,0,0.0,1.875,4.375,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2423,0107626381_00__00-channel-0-number-003_9880,В,10,5,5,5,11,0,0.0,2.2,5.6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2424,0107626381_00__00-channel-0-number-004_15110,В,10,6,6,6,9,0,0.0,1.5,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2425,0107626381_00__00-channel-0-number-005_17370,В,10,8,8,8,15,0,0.0,1.875,4.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2426,0107626381_00__00-channel-0-number-006_20920,В,10,6,6,6,9,0,0.0,1.5,4.166666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2427,0107626381_00__00-channel-0-number-012_62100,В,10,7,7,6,17,1,0.14285714285714285,2.4285714285714284,4.857142857142857,1,0.14285714285714285,1.0,0.8571428571428571,0.0,0.0,833.3333333333334,12.0
2428,0107626381_00__00-channel-0-number-021_93020,В,10,6,6,6,13,1,0.16666666666666666,2.1666666666666665,5.5,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2429,0107626601_00__00-channel-0-number-001_1640,В,10,12,12,12,22,2,0.16666666666666666,1.8333333333333333,5.416666666666667,1,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
2430,0107626601_00__00-channel-0-number-002_5820,В,10,8,8,8,17,1,0.125,2.125,5.125,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2431,0107626601_00__00-channel-0-number-003_10470,В,10,7,7,7,18,2,0.2857142857142857,2.5714285714285716,6.428571428571429,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
2432,0107626991_00__00-channel-0-number-001_4230,В,10,6,5,5,14,0,0.0,2.3333333333333335,6.5,0,0.0,0.8333333333333334,0.8333333333333334,1200.0,8.333333333333334,1200.0,8.333333333333334
2433,0107626991_00__00-channel-0-number-002_7170,В,10,8,7,7,14,0,0.0,1.75,4.625,0,0.0,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2434,0107626991_00__00-channel-0-number-003_10810,В,10,6,5,5,15,2,0.4,3.0,7.2,1,0.2,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
2435,0107626991_00__00-channel-0-number-004_13420,В,10,7,6,6,14,0,0.0,2.0,5.142857142857143,0,0.0,0.8571428571428571,0.8571428571428571,833.3333333333334,12.0,833.3333333333334,12.0
2436,0107626991_00__00-channel-0-number-005_16180,В,10,6,6,6,18,3,0.5,3.0,6.0,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2437,0107626991_00__00-channel-0-number-006_19360,В,10,9,8,8,18,1,0.1111111111111111,2.0,4.888888888888889,1,0.1111111111111111,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
2438,0107626991_00__00-channel-0-number-007_23400,В,10,8,8,8,19,2,0.25,2.375,6.0,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
